customer_id,recency,frequency,monetary,segment
29053,862,2,276.97,At Risk
29054,523,1,531.44,At Risk
29056,87,4,6631.719999999999,VIP
29059,346,3,3410.2999999999997,Loyal
29060,108,1,250.06,At Risk
29061,100,2,1450.98,Potential
29062,302,3,4218.27,Loyal
29064,306,1,1139.44,Potential
29065,286,1,305.01,At Risk
29067,23,2,3405.2699999999995,Loyal
29068,64,2,3928.77,Loyal
29069,24,3,4035.1899999999996,Loyal
29070,55,2,1582.71,Potential
29072,815,1,2329.65,Potential
29073,520,2,2977.62,Potential
29074,617,3,3084.33,Loyal
29076,672,1,2802.3,Potential
29077,684,1,228.55,At Risk
29079,6,3,3126.76,Loyal
29081,493,1,681.0,At Risk
29082,315,2,2182.5699999999997,Potential
29084,41,2,444.58,At Risk
29085,259,2,1716.04,Potential
29086,252,3,3577.36,Loyal
29087,425,1,481.45,At Risk
29088,884,1,251.05,At Risk
29089,515,1,1568.1,Potential
29090,275,1,1243.85,Potential
29091,702,1,588.4,At Risk
29092,395,2,313.20000000000005,At Risk
29093,724,2,1688.9,Potential
29094,120,1,2132.91,Potential
29095,40,2,204.85000000000002,At Risk
29096,424,1,833.12,At Risk
29097,197,3,3102.67,Loyal
29098,431,3,4468.5,Loyal
29100,517,1,1810.44,Potential
29102,135,2,3072.8199999999997,Loyal
29103,648,2,1345.85,Potential
29105,1,3,1239.86,Potential
29106,317,3,2696.71,Potential
29107,246,1,333.79,At Risk
29109,59,1,681.76,At Risk
29110,208,3,3054.29,Loyal
29114,377,1,504.74,At Risk
29115,351,4,1904.44,Potential
29116,525,1,21.83,At Risk
29119,2,1,824.97,At Risk
29120,808,2,3811.7,Loyal
29122,84,2,1298.29,Potential
29123,436,3,1776.92,Potential
29125,34,2,1693.72,Potential
29126,28,2,1442.3,Potential
29127,352,2,2811.17,Potential
29128,35,3,1952.42,Potential
29129,462,1,409.76,At Risk
29130,252,2,2899.48,Potential
29131,32,2,1564.85,Potential
29132,104,1,84.5,At Risk
29133,494,4,3546.42,Loyal
29136,29,3,1578.95,Potential
29137,473,1,448.3,At Risk
29138,131,2,2476.7,Potential
29140,115,1,655.89,At Risk
29143,179,1,2370.6,Potential
29144,259,2,2924.85,Potential
29145,758,1,1330.3,Potential
29146,316,3,2000.81,Potential
29147,305,1,3327.7,Loyal
29148,267,1,901.23,At Risk
29150,217,2,2032.6599999999999,Potential
29151,337,2,1499.48,Potential
29153,542,2,2003.46,Potential
29155,22,3,1832.92,Potential
29156,829,1,1130.8,Potential
29157,890,1,3176.45,Loyal
29158,120,2,535.16,At Risk
29159,149,1,255.02,At Risk
29160,649,1,599.16,At Risk
29162,235,3,2046.02,Potential
29163,18,3,4270.39,Loyal
29164,146,1,809.72,At Risk
29165,14,1,1551.95,Potential
29166,220,1,190.86,At Risk
29167,125,1,1109.45,Potential
29168,469,2,1177.7,Potential
29169,490,1,568.04,At Risk
29170,77,3,3537.2200000000003,Loyal
29171,263,1,570.0,At Risk
29172,154,2,806.0699999999999,At Risk
29173,31,4,1909.6399999999999,Potential
29174,225,1,217.93,At Risk
29175,300,2,354.03999999999996,At Risk
29176,126,2,3275.9300000000003,Loyal
29177,164,3,903.2,At Risk
29178,101,3,2980.1400000000003,Potential
29180,285,1,792.72,At Risk
29182,761,1,196.27,At Risk
29184,13,3,3998.23,Loyal
29186,473,1,952.4,At Risk
29188,71,2,3172.8,Loyal
29190,51,4,3400.29,Loyal
29191,379,1,343.71,At Risk
29192,286,4,6151.610000000001,VIP
29193,400,3,1892.58,Potential
29194,764,1,8.44,At Risk
29195,66,4,5738.7,VIP
29196,135,2,2710.16,Potential
29197,889,1,380.16,At Risk
29199,11,1,400.6,At Risk
29201,696,1,669.24,At Risk
29202,215,3,2972.5299999999997,Potential
29203,835,1,486.39,At Risk
29205,730,2,4216.41,Loyal
29206,731,1,359.95,At Risk
29207,134,3,9083.7,VIP
29208,531,1,11.22,At Risk
29209,149,2,2962.88,Potential
29210,124,2,2990.52,Potential
29212,453,1,2527.1,Potential
29213,430,2,2419.5299999999997,Potential
29214,347,2,3229.6299999999997,Loyal
29215,232,1,291.9,At Risk
29216,422,1,599.5,At Risk
29217,26,1,600.33,At Risk
29218,248,1,260.0,At Risk
29219,584,2,2666.12,Potential
29220,28,3,2538.7299999999996,Potential
29222,268,2,4090.05,Loyal
29223,192,3,1318.8500000000001,Potential
29224,419,2,1125.78,Potential
29225,536,2,1158.4,Potential
29226,51,2,3063.69,Loyal
29227,215,5,2175.41,Potential
29228,249,1,2065.38,Potential
29229,281,2,1301.95,Potential
29230,194,2,1436.46,Potential
29231,21,2,407.0,At Risk
29232,605,1,74.68,At Risk
29233,163,4,4390.39,Loyal
29234,40,2,2913.26,Potential
29235,182,3,4029.34,Loyal
29236,173,4,6645.85,VIP
29238,340,2,1685.77,Potential
29241,216,2,1495.8899999999999,Potential
29243,379,2,714.25,At Risk
29244,200,2,4140.66,Loyal
29245,731,1,451.26,At Risk
29246,569,1,414.43,At Risk
29247,294,1,1342.02,Potential
29248,230,1,1810.95,Potential
29249,377,1,1129.16,Potential
29250,118,2,3287.12,Loyal
29251,296,2,1974.88,Potential
29252,358,1,2484.24,Potential
29253,240,1,342.81,At Risk
29254,706,1,17.53,At Risk
29255,742,3,1855.94,Potential
29256,126,1,1937.85,Potential
29257,35,2,1691.5,Potential
29258,269,2,2368.85,Potential
29259,480,2,923.36,At Risk
29262,392,1,2673.04,Potential
29263,17,1,96.28,At Risk
29265,712,1,2365.75,Potential
29266,231,1,441.0,At Risk
29267,75,3,6404.299999999999,VIP
29268,260,4,3153.6,Loyal
29269,569,2,1250.24,Potential
29270,258,2,1756.83,Potential
29271,481,1,1694.52,Potential
29272,763,1,588.08,At Risk
29274,69,2,973.52,At Risk
29275,604,1,615.85,At Risk
29276,709,1,1331.84,Potential
29278,628,3,4814.610000000001,Loyal
29279,187,3,4663.54,Loyal
29280,531,3,2761.1,Potential
29281,327,4,3359.95,Loyal
29283,110,2,2086.63,Potential
29285,175,6,6490.61,VIP
29286,164,1,779.2,At Risk
29287,848,1,2676.76,Potential
29288,851,1,895.56,At Risk
29290,433,1,110.54,At Risk
29292,23,3,3869.62,Loyal
29293,564,1,1324.16,Potential
29294,326,1,998.66,At Risk
29295,180,3,2717.78,Potential
29298,425,2,3461.73,Loyal
29299,34,2,1781.61,Potential
29301,531,1,1196.79,Potential
29302,16,2,1104.0,Potential
29303,576,2,2094.86,Potential
29304,286,2,1301.06,Potential
29305,636,1,260.64,At Risk
29306,345,2,2960.62,Potential
29307,3,3,3157.17,Loyal
29310,507,1,1840.25,Potential
29312,584,2,1612.34,Potential
29313,872,1,919.56,At Risk
29314,890,1,194.68,At Risk
29316,100,1,568.28,At Risk
29317,74,3,6571.4,VIP
29318,200,5,2736.93,Potential
29320,281,1,1196.2,Potential
29321,453,2,900.5,At Risk
29322,846,1,146.28,At Risk
29323,191,5,6696.55,VIP
29324,361,2,4727.81,Loyal
29325,713,1,1223.12,Potential
29326,190,3,2186.18,Potential
29327,514,3,2198.34,Potential
29329,568,3,1219.16,Potential
29330,429,3,1509.15,Potential
29332,406,3,3409.52,Loyal
29333,180,2,3174.05,Loyal
29334,603,1,301.56,At Risk
29335,138,2,2184.56,Potential
29336,477,1,2010.36,Potential
29337,381,1,1523.1,Potential
29338,534,1,2584.95,Potential
29340,487,1,371.35,At Risk
29341,350,1,2458.68,Potential
29342,727,1,954.36,At Risk
29343,93,4,5462.44,VIP
29344,805,1,376.74,At Risk
29345,308,3,2033.5900000000001,Potential
29346,365,1,2119.76,Potential
29347,134,2,3196.74,Loyal
29349,841,1,506.24,At Risk
29350,526,1,2013.3,Potential
29352,21,1,1613.28,Potential
29353,613,2,718.59,At Risk
29355,283,1,462.22,At Risk
29357,109,1,644.13,At Risk
29358,230,2,2272.58,Potential
29359,66,3,7165.93,VIP
29360,60,1,2446.08,Potential
29361,392,1,3472.45,Loyal
29362,443,1,1062.25,Potential
29363,243,3,1414.12,Potential
29364,411,2,725.58,At Risk
29365,150,2,1585.3899999999999,Potential
29366,750,1,400.23,At Risk
29368,151,1,581.83,At Risk
29369,851,1,405.73,At Risk
29370,460,1,811.72,At Risk
29371,344,1,1107.48,Potential
29372,63,3,3331.63,Loyal
29374,718,1,1590.48,Potential
29375,63,1,555.12,At Risk
29376,843,1,951.0,At Risk
29377,350,2,2646.9900000000002,Potential
29378,77,3,2449.63,Potential
29379,643,1,1269.28,Potential
29380,46,3,2793.95,Potential
29381,722,1,414.1,At Risk
29382,279,2,2716.4799999999996,Potential
29383,156,3,1900.95,Potential
29385,237,3,5826.13,VIP
29386,725,1,2312.4,Potential
29387,250,2,2189.6400000000003,Potential
29388,239,3,3241.6499999999996,Loyal
29389,217,1,245.3,At Risk
29391,42,1,417.61,At Risk
29393,641,1,489.36,At Risk
29394,81,1,423.22,At Risk
29395,227,4,3302.79,Loyal
29396,381,1,2336.4,Potential
29398,547,2,957.1199999999999,At Risk
29399,398,2,2386.3999999999996,Potential
29400,484,2,537.51,At Risk
29401,238,1,656.73,At Risk
29402,588,2,987.76,At Risk
29403,305,1,1167.8,Potential
29404,110,1,512.27,At Risk
29406,560,1,72.04,At Risk
29407,117,2,2197.96,Potential
29408,290,1,512.68,At Risk
29409,830,1,658.68,At Risk
29411,438,1,273.19,At Risk
29412,251,1,2405.95,Potential
29413,763,1,1382.4,Potential
29414,145,3,5439.48,VIP
29415,270,1,583.2,At Risk
29416,305,2,349.1,At Risk
29417,655,1,2319.12,Potential
29419,325,1,880.22,At Risk
29420,367,2,1367.96,Potential
29421,107,4,4458.04,Loyal
29422,712,2,613.16,At Risk
29423,711,1,1482.84,Potential
29425,118,3,3712.52,Loyal
29426,275,1,60.8,At Risk
29427,809,1,1277.88,Potential
29429,781,1,309.66,At Risk
29430,332,1,1089.32,Potential
29431,404,2,1354.99,Potential
29432,54,2,2780.04,Potential
29433,400,2,4260.95,Loyal
29434,451,2,2201.8199999999997,Potential
29435,465,1,2858.16,Potential
29436,18,2,1507.04,Potential
29437,489,1,1644.56,Potential
29439,74,3,2381.36,Potential
29440,31,3,3891.1000000000004,Loyal
29441,16,2,2289.73,Potential
29442,755,2,607.66,At Risk
29445,45,2,3540.14,Loyal
29446,319,1,946.56,At Risk
29448,619,2,873.47,At Risk
29449,313,1,1443.85,Potential
29450,119,2,3636.54,Loyal
29451,112,1,1139.06,Potential
29452,247,1,1364.84,Potential
29455,306,1,882.2,At Risk
29457,567,3,5285.37,VIP
29459,342,2,1914.2199999999998,Potential
29460,28,3,4312.49,Loyal
29461,38,1,570.48,At Risk
29462,78,1,45.31,At Risk
29463,178,2,1213.45,Potential
29464,481,1,416.27,At Risk
29466,669,1,939.72,At Risk
29469,68,1,1429.92,Potential
29470,14,2,3969.0600000000004,Loyal
29471,176,2,573.31,At Risk
29472,405,3,3917.7700000000004,Loyal
29473,26,2,1169.8799999999999,Potential
29474,312,2,3152.64,Loyal
29475,91,5,3879.87,Loyal
29476,237,1,1028.0,Potential
29477,627,2,2873.3,Potential
29478,176,2,1262.98,Potential
29480,238,1,1199.25,Potential
29483,837,2,2363.02,Potential
29484,334,2,356.71000000000004,At Risk
29485,818,3,1610.18,Potential
29486,435,3,2881.77,Potential
29487,315,3,2227.2799999999997,Potential
29488,242,1,249.28,At Risk
29489,519,1,511.99,At Risk
29490,344,2,114.21,At Risk
29491,25,6,8390.789999999999,VIP
29493,109,2,1473.8200000000002,Potential
29494,319,2,591.9200000000001,At Risk
29495,500,1,2570.72,Potential
29496,595,2,1003.27,Potential
29497,143,3,1817.5600000000002,Potential
29498,356,2,104.22,At Risk
29499,543,2,1602.86,Potential
29500,205,2,3132.95,Loyal
29501,137,3,2537.42,Potential
29502,639,2,448.84000000000003,At Risk
29503,32,3,914.69,At Risk
29504,265,2,1660.06,Potential
29505,689,1,1956.51,Potential
29506,555,2,1668.8100000000002,Potential
29508,436,2,1105.44,Potential
29510,396,3,1854.6399999999999,Potential
29511,547,3,1419.07,Potential
29512,63,2,1502.32,Potential
29513,349,2,5667.1900000000005,VIP
29514,439,3,4261.1,Loyal
29515,357,2,916.4699999999999,At Risk
29519,172,4,6498.43,VIP
29520,25,2,3239.7200000000003,Loyal
29522,301,2,411.59000000000003,At Risk
29523,354,2,2323.77,Potential
29524,267,2,1413.0900000000001,Potential
29525,101,2,1334.96,Potential
29526,327,1,2933.85,Potential
29530,303,2,638.3299999999999,At Risk
29531,199,2,5136.82,VIP
29532,874,1,1743.84,Potential
29533,679,2,1772.3999999999999,Potential
29534,337,1,634.34,At Risk
29535,236,3,1107.88,Potential
29538,11,6,6664.719999999999,VIP
29539,351,2,2500.66,Potential
29540,39,2,3077.04,Loyal
29541,245,1,1723.52,Potential
29542,516,2,3449.2799999999997,Loyal
29543,163,1,1320.81,Potential
29544,378,3,3983.67,Loyal
29545,224,2,2267.6,Potential
29547,67,1,485.73,At Risk
29549,484,1,2180.08,Potential
29550,156,1,495.08,At Risk
29551,335,2,2008.23,Potential
29552,95,1,396.9,At Risk
29553,692,2,2159.41,Potential
29554,723,1,228.33,At Risk
29556,874,1,1353.48,Potential
29557,8,4,1726.17,Potential
29558,451,2,1791.49,Potential
29560,424,2,2236.8900000000003,Potential
29562,712,2,2560.12,Potential
29564,433,2,1382.6899999999998,Potential
29567,300,2,1931.2400000000002,Potential
29568,13,6,6083.76,VIP
29569,569,1,1588.7,Potential
29570,616,1,436.2,At Risk
29571,373,2,913.7,At Risk
29573,357,3,1330.54,Potential
29576,770,1,96.98,At Risk
29578,381,2,757.45,At Risk
29579,26,2,2669.05,Potential
29580,782,1,464.46,At Risk
29582,639,2,132.34,At Risk
29583,359,1,1318.95,Potential
29584,717,1,2273.04,Potential
29585,444,1,1782.69,Potential
29586,500,1,1332.06,Potential
29587,767,1,1889.48,Potential
29588,188,2,2825.6,Potential
29589,848,1,1687.0,Potential
29590,470,1,25.72,At Risk
29592,45,2,1396.04,Potential
29593,725,2,2190.42,Potential
29594,669,2,3554.45,Loyal
29595,391,2,1281.59,Potential
29596,90,3,5049.5199999999995,VIP
29597,594,3,2330.2799999999997,Potential
29598,418,2,911.14,At Risk
29599,572,2,3381.58,Loyal
29600,711,1,553.65,At Risk
29601,176,1,173.72,At Risk
29602,712,1,162.46,At Risk
29603,704,1,1484.15,Potential
29604,629,1,370.9,At Risk
29605,361,2,1338.25,Potential
29606,17,1,910.5,At Risk
29607,195,4,2127.27,Potential
29608,45,1,2304.45,Potential
29610,692,1,2254.6,Potential
29612,148,5,5163.1,VIP
29613,173,3,5209.52,VIP
29614,498,1,1541.49,Potential
29615,170,3,4080.5899999999997,Loyal
29616,58,3,2904.81,Potential
29617,11,2,588.84,At Risk
29618,156,1,2072.84,Potential
29619,495,4,4075.46,Loyal
29621,468,3,2246.09,Potential
29622,312,1,251.37,At Risk
29624,379,1,282.68,At Risk
29625,95,1,197.75,At Risk
29626,243,1,303.6,At Risk
29627,148,2,573.1800000000001,At Risk
29628,601,1,811.3,At Risk
29629,274,2,4573.01,Loyal
29630,58,2,595.54,At Risk
29631,261,5,7154.889999999999,VIP
29632,555,1,1146.3,Potential
29633,401,2,938.12,At Risk
29634,825,1,1801.36,Potential
29635,395,1,344.96,At Risk
29637,19,1,1918.62,Potential
29638,685,1,463.58,At Risk
29639,220,2,3085.42,Loyal
29640,312,4,3713.97,Loyal
29641,702,1,591.22,At Risk
29642,428,2,285.69,At Risk
29643,726,1,3359.35,Loyal
29644,420,2,4058.28,Loyal
29645,696,1,920.88,At Risk
29646,103,1,1244.94,Potential
29647,783,2,3160.48,Loyal
29649,696,1,918.87,At Risk
29650,22,1,249.7,At Risk
29651,236,1,774.34,At Risk
29652,33,5,3037.66,Loyal
29653,643,1,24.78,At Risk
29654,210,1,344.51,At Risk
29656,100,2,550.87,At Risk
29657,272,1,2719.15,Potential
29658,818,1,796.29,At Risk
29659,29,1,2794.6,Potential
29660,829,1,1664.76,Potential
29661,715,1,756.28,At Risk
29662,11,4,6536.38,VIP
29665,597,1,215.23,At Risk
29667,445,1,1001.19,Potential
29668,181,1,1616.9,Potential
29669,173,1,1106.24,Potential
29672,57,3,1717.08,Potential
29673,153,1,462.02,At Risk
29674,53,2,523.03,At Risk
29675,241,4,4857.33,Loyal
29677,215,2,3233.3,Loyal
29678,177,2,5874.799999999999,VIP
29679,547,2,2044.37,Potential
29680,423,2,2200.36,Potential
29681,811,1,148.08,At Risk
29682,363,2,2873.39,Potential
29683,199,1,1545.35,Potential
29684,162,1,1861.9,Potential
29685,197,3,3139.79,Loyal
29688,320,2,433.62,At Risk
29689,541,3,3774.66,Loyal
29691,352,3,3589.23,Loyal
29692,873,2,2545.3999999999996,Potential
29693,491,1,1474.72,Potential
29694,523,2,4000.08,Loyal
29695,540,2,3433.39,Loyal
29696,320,2,2440.64,Potential
29697,304,2,2215.95,Potential
29698,577,2,3234.97,Loyal
29699,264,1,2084.92,Potential
29700,390,3,5125.4800000000005,VIP
29701,224,4,4218.62,Loyal
29702,341,1,3768.15,Loyal
29703,575,1,598.53,At Risk
29704,62,5,3755.8500000000004,Loyal
29705,249,1,2530.75,Potential
29706,545,2,1281.89,Potential
29708,524,1,483.04,At Risk
29709,326,2,2349.02,Potential
29710,286,2,2238.25,Potential
29711,662,1,1478.4,Potential
29712,486,2,2496.08,Potential
29714,367,1,1099.0,Potential
29715,821,1,1334.52,Potential
29717,125,2,1423.04,Potential
29718,844,1,1822.65,Potential
29719,726,1,607.06,At Risk
29720,415,1,584.05,At Risk
29721,457,1,878.08,At Risk
29722,47,3,3837.74,Loyal
29723,116,2,3062.3,Loyal
29724,583,2,951.38,At Risk
29725,295,1,221.7,At Risk
29726,301,1,770.96,At Risk
29727,306,1,1056.36,Potential
29728,234,2,308.56,At Risk
29730,545,1,405.03,At Risk
29731,345,2,2968.4100000000003,Potential
29733,198,3,4458.3099999999995,Loyal
29734,294,1,2332.32,Potential
29735,571,1,270.68,At Risk
29739,388,1,1436.08,Potential
29740,14,3,2342.31,Potential
29742,285,2,2768.26,Potential
29743,271,4,4001.38,Loyal
29744,557,2,1104.8,Potential
29745,378,1,949.96,At Risk
29746,355,2,738.76,At Risk
29747,542,2,2209.2400000000002,Potential
29748,73,2,2255.2799999999997,Potential
29749,479,1,111.1,At Risk
29750,316,3,3403.82,Loyal
29753,418,1,282.18,At Risk
29754,140,1,821.06,At Risk
29755,391,2,2265.32,Potential
29756,133,4,3433.46,Loyal
29758,33,3,3871.08,Loyal
29759,348,2,756.6500000000001,At Risk
29760,300,3,2402.2200000000003,Potential
29761,11,2,2224.64,Potential
29762,124,3,5306.18,VIP
29763,258,2,4391.110000000001,Loyal
29764,205,1,174.28,At Risk
29765,211,2,1363.05,Potential
29766,755,1,286.8,At Risk
29768,283,1,2683.0,Potential
29769,228,3,4252.27,Loyal
29770,147,2,1388.24,Potential
29771,86,1,1213.32,Potential
29772,248,1,147.2,At Risk
29773,825,1,1179.48,Potential
29774,574,1,101.76,At Risk
29775,230,1,1922.85,Potential
29777,268,1,2198.2,Potential
29779,126,1,1224.87,Potential
29780,327,4,6246.37,VIP
29781,121,2,2006.3999999999999,Potential
29782,365,3,2365.14,Potential
29783,76,1,901.68,At Risk
29784,753,3,1730.8899999999999,Potential
29785,22,2,1281.5500000000002,Potential
29786,757,2,1593.8899999999999,Potential
29787,99,3,5989.58,VIP
29789,848,1,1636.56,Potential
29790,33,3,2261.08,Potential
29791,46,1,2517.24,Potential
29793,123,4,3638.22,Loyal
29795,138,3,2689.77,Potential
29796,389,2,2050.98,Potential
29797,528,3,2733.7200000000003,Potential
29798,146,5,6794.61,VIP
29799,240,1,490.23,At Risk
29800,689,1,1466.0,Potential
29801,332,2,4126.55,Loyal
29802,5,3,4084.1899999999996,Loyal
29803,429,2,1233.3600000000001,Potential
29806,263,3,3031.43,Loyal
29807,79,1,1752.16,Potential
29808,104,4,2320.23,Potential
29809,320,2,4000.18,Loyal
29810,631,1,796.22,At Risk
29811,320,2,513.37,At Risk
29812,733,1,490.36,At Risk
29813,12,3,2473.52,Potential
29814,722,1,2091.12,Potential
29816,760,1,606.24,At Risk
29817,584,2,2735.43,Potential
29819,72,2,2040.46,Potential
29820,69,1,353.02,At Risk
29821,184,3,2235.3199999999997,Potential
29822,220,2,2481.89,Potential
29824,664,2,1753.29,Potential
29825,360,2,1228.08,Potential
29826,181,3,844.09,At Risk
29828,192,4,6305.349999999999,VIP
29829,829,1,251.88,At Risk
29830,122,2,3503.2000000000003,Loyal
29831,501,3,1100.83,Potential
29832,106,2,2320.51,Potential
29833,794,1,3035.52,Loyal
29834,359,3,976.5799999999999,At Risk
29835,711,1,1446.96,Potential
29836,240,1,108.58,At Risk
29837,369,1,329.98,At Risk
29838,856,1,233.45,At Risk
29840,400,2,2024.8200000000002,Potential
29841,131,2,6057.299999999999,VIP
29842,324,1,839.82,At Risk
29843,458,1,143.96,At Risk
29844,22,2,2289.96,Potential
29846,446,2,2449.55,Potential
29847,409,1,337.68,At Risk
29848,657,2,1574.81,Potential
29851,536,1,381.6,At Risk
29852,60,1,1633.59,Potential
29853,285,1,1780.89,Potential
29854,14,2,1037.8600000000001,Potential
29855,47,1,132.03,At Risk
29856,282,2,2444.65,Potential
29857,555,1,275.37,At Risk
29859,301,1,253.02,At Risk
29860,432,2,2714.85,Potential
29862,439,3,3447.88,Loyal
29864,248,3,2280.0499999999997,Potential
29865,491,3,2522.9,Potential
29866,42,2,164.77,At Risk
29867,329,1,245.78,At Risk
29868,235,1,268.59,At Risk
29870,424,2,2311.31,Potential
29871,144,3,4104.66,Loyal
29872,165,2,384.56,At Risk
29873,505,1,315.84,At Risk
29874,371,3,4018.15,Loyal
29876,219,2,2411.2000000000003,Potential
29878,135,1,716.1,At Risk
29879,29,3,4353.25,Loyal
29880,731,1,662.32,At Risk
29881,616,1,1254.95,Potential
29883,269,3,5016.54,VIP
29884,246,2,3349.92,Loyal
29885,556,2,2432.94,Potential
29886,14,2,871.78,At Risk
29887,456,2,71.66,At Risk
29888,238,4,3728.1000000000004,Loyal
29889,277,4,4179.66,Loyal
29890,607,2,1316.9299999999998,Potential
29891,69,1,178.2,At Risk
29892,81,1,403.44,At Risk
29893,561,2,719.87,At Risk
29894,71,3,1525.3999999999999,Potential
29895,200,2,3883.56,Loyal
29896,11,1,407.98,At Risk
29898,506,1,552.1,At Risk
29899,143,2,990.3199999999999,At Risk
29900,39,2,625.0799999999999,At Risk
29901,297,1,354.8,At Risk
29904,714,3,3519.47,Loyal
29905,177,2,1499.52,Potential
29906,580,2,2383.85,Potential
29907,126,2,3715.8999999999996,Loyal
29909,154,2,1128.66,Potential
29910,484,1,752.97,At Risk
29911,623,1,518.53,At Risk
29912,277,4,8077.9,VIP
29913,32,2,3856.28,Loyal
29914,498,1,400.54,At Risk
29916,392,1,555.66,At Risk
29917,339,2,1327.3899999999999,Potential
29920,825,1,1130.8,Potential
29921,304,3,3332.04,Loyal
29922,560,2,693.89,At Risk
29923,165,1,268.38,At Risk
29924,714,1,353.32,At Risk
29925,138,2,1905.8999999999999,Potential
29926,194,1,911.12,At Risk
29927,683,1,474.92,At Risk
29928,1,2,3630.1,Loyal
29929,184,1,279.75,At Risk
29931,126,2,473.65,At Risk
29932,801,1,225.66,At Risk
29933,367,2,3362.9,Loyal
29935,67,3,1781.08,Potential
29937,355,1,865.76,At Risk
29938,193,2,1217.72,Potential
29939,382,2,4090.8100000000004,Loyal
29940,665,2,1943.54,Potential
29941,40,2,472.59999999999997,At Risk
29942,136,2,2286.34,Potential
29943,744,1,2787.55,Potential
29944,210,3,2985.5,Potential
29945,478,1,375.36,At Risk
